id,followers_count,friends_count,verified,average_tweets_per_day,account_age_days,account_type
464508815,85,0,False,0.134,3139,bot
610523030,37,113,False,0.836,2985,human
2159725837,93,69,False,1.174,2487,human
1336924075,335,1823,False,3.284,2689,human
317708215,694961,370,True,0.963,3353,human
971495366,72,0,False,0.081,2823,human
772389508964810752,4,0,False,0.133,1444,human
1049408057644601344,377,322,False,1.025,680,human
228579290,195,202,False,3.067,3530,human
4213430234,6,0,False,1.75,1741,bot
436459494,134,515,False,0.477,3171,human
36165609,888,808,False,12.722,4130,bot
321116140,4,0,False,0.03,3347,bot
16242675,117,173,False,0.106,4359,human
1252775922,40,89,False,1.238,2720,bot
75749375,2055312,272,False,6.288,3986,human
145741832,350322,984,True,16.106,3744,human
796312256506105856,402,186,False,43.38,1378,human
294377486,26,73,False,0.995,3392,bot
772491505667805184,4,0,False,0.076,1444,human
772170343314231296,2,0,False,0.154,1445,human
772137068323540992,1,0,False,0.204,1445,human
28039186,15,0,False,0.51,4158,bot
507762718,759216,1934,True,3.814,3094,human
223598624,65,0,False,0.168,3543,bot
17815585,122258,1364,False,9.728,4277,bot
970509550909566976,538,1464,False,4.481,898,bot
2581583929,173,21,False,1.059,2250,bot
240900158,370555,116,False,0.334,3498,human
53991495,16,7,False,0.829,4062,bot
387176520,314,85,False,3.926,3237,human
4718581844,1,93,False,1.009,1686,bot
2793134181,5747,160,False,55.585,2150,human
389416968,4536,852,False,16.057,3233,human
90953835,26,134,False,0.395,3926,bot
62313363,18,0,False,0.012,4034,bot
335534204,1437232,579,True,0.824,3323,human
14669951,1251964,430,False,27.048,4488,bot
2558515346,12651,911,False,5.406,2262,human
492558482,1418,3311,False,9.602,3108,human
2773735579,73,63,False,2.198,2183,human
103012516,49,484,False,0.055,3875,human
16242863,1179,1308,False,26.136,4359,bot
87808186,4527499,220,True,2.607,3939,human
18077906,2442,3367,False,21.64,4267,human
1034609546721943553,51,219,False,0.039,721,human
88856792,26347349,9,True,0.211,3935,human
878696671,72,113,False,2.32,2866,human
2592594146,1,44,False,0.013,2244,bot
1387780320,1345,605,False,42.753,2669,human
118479080,12,332,False,0.243,3824,bot
28301551,2213084,1160,True,10.677,4157,human
1316215032,203,405,False,0.499,2698,bot
3386628340,794,96,False,13.892,1855,human
43768063,843,707,False,31.205,4097,human
378001664,419612,98,True,2.68,3253,human
1399838978,1059,495,False,14.897,2664,human
202627333,24781,5347,True,31.986,3596,human
862705952,4,116,False,0.764,2875,bot
2339625259,633,437,False,0.703,2380,human
78371126,517,1214,False,0.928,3976,human
855564349066231808,655,372,False,5.237,1215,human
88312877,817,0,False,1.289,3937,human
1086576967,3,21,False,0.429,2774,bot
765891754021224448,9,9,False,0.91,1462,bot
159111501,210857,120194,False,15.629,3708,human
3026180435,219,204,False,1.246,2018,bot
422041940,3621,2827,False,9.229,3188,human
2784221536,549,157,False,0.346,2154,bot
892044002010312704,26,219,False,0.671,1114,human
856638115372576768,3,0,False,1.329,1212,bot
2743064953,65,647,False,0.465,2192,bot
56875388,106,420,False,0.238,4053,human
9689472,486,201,False,0.019,4681,human
2346178956,20,79,False,0.036,2376,bot
861627654310703105,1,0,False,0.311,1198,bot
4067940749,2,2,False,0.236,1755,bot
2869156258,9,0,False,0.029,2109,bot
813169543916978176,20719,820,False,11.399,1332,human
518773164,38,120,False,0.727,3085,bot
772184270349697024,1,0,False,0.107,1445,human
772207579942518784,0,0,False,0.091,1445,human
772506320687759360,0,0,False,0.066,1444,human
467130805,140,136,False,10.207,3136,human
25156023,57956,1221,True,3.76,4171,human
700993259972091904,67,94,False,11.035,1642,human
44554692,1220158,14,False,50.236,4094,bot
2735462853,1,0,False,0.005,2204,bot
799529424,3,0,False,2.936,2907,bot
17553876,6817,1836,False,20.196,4288,human
874986954861027328,60,66,False,0.539,1161,bot
771931243625742338,9,30,False,0.92,1446,bot
772471551048450050,0,0,False,0.253,1444,human
479451614,3,0,False,1.052,3122,bot
464771557,554,1532,False,4.8,3138,human
34068984,1180131,292,True,0.752,4137,human
322427400,170,140,False,2.904,3345,human
946507197667614720,883,436,False,1.892,964,human
35904020,24,0,False,0.128,4131,human
741595669,81,0,False,0.059,2934,bot
519821847,21714,365,False,1.468,3084,human
2238437917,116,127,False,1.34,2444,bot
1335089706,68,572,False,0.23,2690,human
557308456,153,230,False,0.602,3044,human
128178732,58957,593,False,2.673,3794,human
877332221664698369,1,0,False,0.216,1155,bot
1177541168,519,388,False,16.599,2743,human
48749099,82123,147,False,0.976,4078,human
260299316,691674,448,True,0.641,3456,human
463198777,396,1310,False,0.772,3140,human
2432948813,374,154,False,36.329,2340,human
959504428641505280,22,108,False,0.191,928,human
2926303838,10,43,False,1.409,2078,bot
91478624,16151718,5258,True,63.674,3924,human
1225775726,4,0,False,0.01,2729,bot
532929138,1092444,51,True,0.159,3072,human
944864788336824321,222936,9,False,45.408,969,bot
40884854,717770,1180,True,19.225,4110,human
855628410,215,164,False,5.833,2879,human
150723197,9672,621,False,2.304,3731,human
84662906,135,180,False,0.959,3952,bot
935844481,1035108,90,False,2.068,2840,human
342612610,4,4,False,0.867,3312,bot
122149508,1038,857,False,11.98,3813,human
1220270732,7,0,False,0.021,2731,bot
816349509747875840,175,891,False,4.574,1323,human
826120750667014144,1153,4231,False,19.88,1296,human
812390177234624512,43,80,False,1.111,1334,human
36690579,2298344,205,True,1.918,4128,human
31447704,114,1791,False,0.375,4143,bot
1063545711877386240,247,682,False,0.362,641,bot
137616033,746874,22,True,2.854,3767,human
83876527,249568,918,True,3.339,3955,human
18340526,20503,19472,False,21.365,4256,human
202627773,891760,293,True,4.089,3596,human
2437929694,61,2209,False,0.651,2337,bot
438819565,33,0,False,1.001,3168,bot
553376500,7,0,False,0.004,3049,bot
1053698827956318210,36,108,False,6.156,668,human
1012652790,466,504,False,5.217,2804,human
3041385205,83,0,False,12.695,2001,bot
226220799,75430,182,True,1.044,3536,human
57924370,227,348,False,5.25,4049,human
69458712,54,0,False,0.721,4009,human
828228597697626112,2,0,False,0.569,1290,human
921164568,6034,112,False,14.138,2846,human
2249186082,1263,115,False,0.979,2437,human
433838884,212,369,False,9.288,3174,human
24632123,417,950,False,6.583,4174,human
759615597844033536,85,227,False,2.145,1480,human
772008636856070144,0,0,False,0.236,1446,human
302242634,160503,306,False,0.862,3378,human
877370784980717569,0,0,False,0.113,1155,bot
921426764,196490,523,True,9.818,2846,bot
38001497,2471086,256,True,1.537,4123,human
17029979,878233,1755,True,1.338,4312,human
235395935,5757,6328,False,42.533,3511,human
17816420,92143,2634,True,6.226,4277,human
102751077,5670,1407,True,18.753,3876,human
929558709587525632,330,2690,False,0.618,1011,bot
326622072,216,320,False,2.771,3338,human
862946356423409664,0,0,False,0.292,1195,bot
833893520175886336,71,64,False,0.146,1275,human
387963785,480,802,False,1.272,3236,human
38263712,42,0,False,0.388,4122,human
2334645156,49,244,False,0.741,2383,bot
871791690037768192,325,242,False,17.213,1170,bot
14146473,900,265,False,6.167,4540,human
282844077,63056,142,True,0.939,3413,human
778462216311836672,0,0,False,0.116,1428,human
413129652,1025741,82,False,3.439,3199,human
3715095492,22,58,False,0.841,1786,human
1583602634,15,20,False,1.295,2596,bot
2203835340,292,233,False,0.562,2464,human
18078673,464,327,False,1.137,4267,human
250338261,2600,393,False,0.894,3477,human
390585309,88,0,False,1.124,3232,human
1043709528250966016,62,29,False,0.08,696,bot
2893011943,38,201,False,0.983,2111,bot
3795049456,73,180,False,2.995,1787,human
153345010,540,0,False,0.99,3725,bot
24632314,9184,713,False,5.592,4174,human
14408705,124066,1664,True,43.334,4507,human
512220162,69,335,False,0.685,3091,human
2814630924,7112,3588,False,367.811,2163,bot
358603790,17,0,False,0.026,3287,bot
4185111,899,554,False,1.798,4878,bot
88595493,827,952,False,0.375,3936,human
728183118457384960,257,594,False,8.344,1566,bot
368303151,99286,3820,False,5.861,3270,human
272096306,201968,686,True,16.556,3434,human
138402876,274,603,False,1.358,3764,bot
314039358,48,13,False,2.281,3358,bot
2948062269,498,374,False,3.897,2060,human
1059362153789034497,1,12,False,0.006,653,human
114023501,1693,1021,False,22.042,3839,human
784909448527638528,954,664,False,0.467,1410,human
317185110,514,0,False,18.779,3353,human
1624759386,38445,105,False,0.827,2580,human
41671777,143274,603,True,0.994,4107,human
224910448,1,0,False,0.018,3540,bot
875133609287442433,323,873,False,0.943,1161,human
60284039,478,365,False,1.081,4041,bot
1375460490,11,279,False,0.752,2674,bot
921481377014362112,101,306,False,0.525,1033,bot
859000027011624960,0,0,False,0.0,1205,human
832035997,226,779,False,2.817,2891,human
191618215,16365,599,True,2.679,3624,human
56089774,937,657,False,4.678,4055,human
314825904,162,0,False,2.092,3357,bot
616291520,740844,18,True,0.258,2978,human
1895029956,22,0,False,0.669,2522,bot
4902870211,21,91,False,0.647,1648,bot
605805760,1099130,58,True,37.384,2990,bot
395828425,13,170,False,0.011,3224,bot
174054603,1795,998,False,32.008,3669,human
123460809,21,337,False,0.221,3809,human
1364712655,6,119,False,0.673,2678,bot
1523047634,2,0,False,0.013,2620,bot
1048009712686362624,2195,82,False,0.392,684,human
81517780,27,154,False,0.376,3965,human
329768150,4997,1108,True,2.061,3332,human
772510873709604864,0,0,False,0.112,1444,human
49536214,100640,2037,False,44.142,4076,bot
771941161376374784,1,0,False,0.234,1446,human
877492309742542848,0,0,False,0.99,1154,bot
890692631612841984,0,0,False,0.32,1118,human
46390512,246,1133,False,0.961,4086,bot
2910051577,2,0,False,0.016,2093,bot
2755108864,91,253,False,2.038,2181,bot
322952454,141909,402,False,0.455,3344,human
3246120194,10,82,False,1.432,1891,human
720362760,18437,1689,True,8.646,2944,human
3228294429,16,0,False,1.326,1935,bot
43769148,296701,214,False,5.794,4097,human
324787516,39,0,False,0.039,3341,bot
353361213,9,0,False,0.023,3295,bot
2550652224,916797,214,True,0.199,2265,human
1417928000,844,694,False,14.342,2657,human
2530991426,142,125,False,1.396,2274,human
14671170,176651,1747,True,30.977,4488,human
33545545,39597,408,True,1.731,4138,human
3505642829,78,67,False,0.793,1814,bot
1471405406,1489,1018,False,79.559,2637,human
1057480033,152,0,False,1.005,2785,bot
9690472,685,1878,False,6.282,4681,human
2437668224,52,443,False,0.589,2322,bot
76275074,1103896,278,False,5.256,3984,human
298048905,1239047,175,False,8.226,3385,human
87547277,23,57,False,0.819,3940,human
1480842655,213,704,False,2.81,2633,human
4002930083,74,2,False,1.974,1764,bot
2223496619,40,132,False,0.761,2440,human
1860689335,88,366,False,1.188,2531,bot
3387153855,0,12,False,3.64,1854,bot
17030594,850,870,False,1.42,4312,human
20962756,85,145,False,0.296,4202,human
1021779581609496576,4,54,False,0.057,756,human
138141150,3905,3295,True,3.419,3765,human
43769311,1157137,189,True,1.217,4097,human
282058208,577,297,False,5.375,3414,human
831947095091318784,19,14,False,0.219,1280,bot
1483464164,3331,1690,True,1.867,2632,human
48225768,36,37,False,0.034,4080,bot
2199641576,965,709,False,7.972,2466,human
510973910,204,1185,False,1.015,3092,human
556260847,1298842,336,True,0.593,3045,human
877380183266807808,0,0,False,0.14,1155,bot
39312904,103,145,False,3.338,4117,human
780393992,9,72,False,1.072,2915,bot
355982860,224,2250,False,0.422,3291,human
877401899426762753,0,0,False,0.16,1155,bot
2786582041,312,420,False,1.113,2177,human
2344082977,38,308,False,0.997,2377,human
1619779116,20807,1884,False,21.975,2582,human
2544098874,1171,5000,False,36.82,2268,human
362798655,11391,15726,False,1.746,3280,bot
3348094527,13,0,False,0.875,1879,bot
521811385,35,0,False,0.687,3082,human
1384635992,16,463,False,0.436,2670,bot
324525665,19,80,False,0.297,3341,bot
56876644,595771,990,True,2.096,4053,human
128441967,493,657,False,0.144,3793,human
2828525197,37,45,False,0.937,2156,bot
121626258,1461118,501,True,2.835,3815,human
69721771,19,0,False,0.002,4008,bot
3001802419,2,18,False,0.035,2028,human
2411716278,24059,4,False,6.788,2338,human
67100366,6974,3848,False,2.643,4017,human
2353520335,138,460,False,3.142,2371,human
1488637562,89,179,False,1.305,2630,human
2893274840,7,0,False,0.017,2111,bot
133422810,25,0,False,0.095,3778,bot
144695007,27,136,False,0.53,3747,bot
16244449,262508,2389,True,7.05,4359,human
29351651,9658,7574,False,2.06,4152,human
50323173,4114131,1236,True,4.422,4073,human
1024330571680505856,95,712,False,0.124,749,human
85974764,244,267,False,0.13,3947,human
187948783,17,0,False,0.168,3633,bot
408411893,527394,58,True,0.082,3205,human
24108791,522,857,False,7.697,4177,human
93576951,526,373,False,3.29,3915,human
38002432,297893,1363,True,20.224,4123,human
22273793,287,245,False,0.306,4189,human
495181571,3,22,False,0.883,3105,bot
172482310,6885,1710,True,1.402,3673,human
472375045,36,44,False,0.858,3130,bot
494395147,5039,1102,True,1.379,3106,human
273407773,246,193,False,5.662,3431,bot
230940449,1,0,False,0.548,3523,bot
2414075682,71,215,False,0.42,2336,human
71294756,1507335,1314,True,2.84,4002,human
2369511204,371,250,False,1.382,2361,human
59236143,55,154,False,0.108,4045,human
221765424,175892,1284,False,19.455,3548,human
21749564,95740,3010,True,38.915,4193,bot
72867651,111,204,False,0.285,3996,human
800121246750883842,584,893,False,5.915,1368,bot
14147400,3,4,False,0.617,4540,bot
50323275,231521,67212,False,6.455,4073,human
27778893,4475731,12355,True,1.059,4159,human
2561662830,820,653,False,5.008,2260,human
2943566101,664,753,False,54.407,2063,bot
135782269,209569,147,True,3.094,3772,human
283107199,18,78,False,0.124,3412,human
150724490,74,443,False,0.05,3731,bot
27516811,1371,1207,False,7.085,4160,human
49012635,2781,4996,False,9.285,4077,human
923484261885374464,304,364,False,3.343,1028,human
113762214,49790,1749,True,9.577,3840,human
1292623788,690,346,False,1.436,2705,human
191618999,420,410,False,2.099,3624,bot
53731257,124,148,False,0.597,4063,human
430956476,2551,1468,False,3.959,3177,human
20963273,62244,7160,False,4.126,4202,human
1137434569,248,597,False,0.766,2756,human
1065869268,282977,249684,False,83.123,2781,bot
166191059,37,602,False,0.202,3689,bot
294117344,1455,544,True,12.287,3392,human
325312479,24,100,False,0.67,3340,bot
1618730976,1403,4004,False,44.793,2582,bot
256106476,580,590,False,3.036,3465,human
96198639,16907,612,False,61.227,3903,bot
1217650676,0,17,False,0.014,2732,bot
122675191,30,101,False,0.855,3811,bot
478142461,31,0,False,0.024,3124,bot
954767507004579840,77,765,False,5.565,941,human
156229652,176219,83677,True,5.673,3717,bot
30662687,62,50,False,1.39,4146,human
451141658,14,0,False,0.685,3154,bot
306962471,9,0,False,0.553,3370,bot
159113258,1817046,332,True,1.328,3708,human
1797775404,24,0,False,1.176,2537,bot
73654319,221,277,False,1.309,3993,human
772511512623779840,0,0,False,0.16,1444,human
319807570,1064815,457,True,0.338,3349,human
198172757,432870,605,True,2.719,3607,human
14934109,5435,2355,True,5.866,4465,human
49274975,647331,989,True,1.642,4077,human
874937203562094592,641,2766,False,0.906,1162,human
171958370,43,0,False,1.102,3674,human
970443891349577728,123,402,False,3.704,898,human
198172775,1341199,0,True,0.422,3607,human
430170218,1315,3284,True,3.693,3178,human
78635133,165,1685,False,2.829,3975,human
2596790402,223,846,False,4.505,2241,human
179036286,1345580,798,True,2.105,3656,human
356507775,1247,650,False,4.482,3290,human
3383484551,234,276,False,1.62,1857,human
39051411,19,157,False,0.592,4118,human
236707987,12,299,False,0.54,3508,bot
42459293,839817,342,False,0.681,4103,human
282058914,229,1247,False,0.391,3414,human
2889867441,3230,255,False,2.4,2095,human
2952519854,435,307,False,2.471,2058,human
33022149,62,313,False,0.974,4140,human
749785751601065985,5,26,False,1.278,1507,bot
17031374,10680,3614,True,9.406,4312,human
52420819,3285499,2420,True,1.779,4067,human
1070485185311830016,96,270,False,8.085,622,bot
4690010330,49,0,False,0.289,1691,bot
1071604010,2006,771,False,1.478,2779,human
257417439,2020,1929,False,21.516,3462,human
44294369,139,279,False,6.598,4095,bot
196337898,4006,583,True,2.795,3612,human
84926702,26604,134,False,0.021,3951,human
1568137454,13,0,False,0.005,2602,bot
4634697978,187,845,False,1.238,1701,human
903078139,4594,4006,False,36.669,2855,human
47964412,1800537,404,True,11.98,4080,human
386654472,4211524,4250,True,4.784,3238,human
917538730130530305,1973,2075,False,1.714,1044,human
201580829,159284,701,False,1.743,3599,human
27255071,583,0,False,5.934,4161,human
85975340,3628,336,True,9.407,3947,human
407101742,28638,399,True,8.696,3207,human
897971574636195840,1475,438,False,11.747,1098,human
18866487,23,80,False,0.487,4237,human
213673477,14,20,False,0.925,3570,bot
1056173210692136961,256,497,False,34.238,661,human
353624409,30760,458,False,5.397,3294,human
465331719,23,0,False,0.765,3138,bot
3107184995,16,88,False,0.82,1976,bot
726555683940917248,2327,4197,False,17.722,1571,human
960749934,33,0,False,0.038,2828,bot
1565041,31213,2604,True,9.543,4901,human
25158003,193578,425,True,5.461,4171,human
4445167997,8,63,False,0.996,1713,bot
494395788,757,275,False,4.945,3106,human
75489677,25,69,False,0.457,3987,bot
14848513,257678,579,True,8.558,4473,human
856154528,9,6,False,1.145,2879,bot
19380829,1438209,7819,True,24.373,4226,human
2253644213,266265,27835,False,61.538,2423,human
328196534,621,234,False,17.844,3335,human
183230911,20653120,227,True,1.432,3645,human
632545783,606775,602,True,0.357,2961,human
805650517074395136,17,251,False,0.709,1353,human
800767481975422980,207,249,False,3.122,1366,human
1618207279,72,403,False,0.053,2582,human
194241075,16,0,False,0.022,3617,bot
734121708119019521,165,374,False,9.79,1550,human
40624694,614,596,False,15.099,4112,human
2879644216,3263,194,True,1.136,2102,human
3666600503,231,736,False,1.844,1799,human
98558528,322,343,False,1.743,3893,human
759997869638098944,698,788,False,10.504,1479,human
2544886351,667,829,False,1.6,2268,human
146530897,1222122,468,False,1.634,3742,human
792630444621635584,4,0,False,0.974,1389,bot
794376310978060288,5432,5887,False,5.197,1384,human
1395998330,41,306,False,0.101,2666,human
1869341275,2198,1148,False,7.415,2529,human
534504035,1641,1471,False,21.943,3070,human
707743584359882753,2455,157,False,13.673,1623,human
481026678,3,0,False,0.532,3121,bot
543941240,28987,3032,True,15.19,3060,human
2901926526,3093,4134,False,17.707,2102,bot
73392771,1948756,75,True,12.923,3994,human
63955619,235,996,False,0.869,4028,human
3121865392,21587,242,True,2.003,1971,human
1028985340441313280,79,327,False,1.094,736,human
163570365,32135,14211,False,4.115,3696,human
397402818,30,236,False,0.034,3221,human
1099948753,192,540,False,1.232,2770,human
196862677,298,1136,False,3.825,3611,human
314041054,136,366,False,0.833,3358,human
70509285,4907,2547,True,1.775,4005,human
3048202985,1326,2163,False,8.797,2006,human
14934774,112919,4469,True,2.356,4465,human
20177658,9,152,False,0.01,4212,bot
13361922,206142,140126,False,29.992,4572,human
5759752,5143,1779,False,7.562,4856,human
2311316234,330,145,False,9.368,2397,human
347595533,12,0,False,1.352,3304,human
2396775182,58,708,False,0.055,2345,human
365159192,100,281,False,0.061,3276,bot
306701131,781,709,False,10.273,3371,bot
56091496,145,1346,False,0.911,4055,human
2745951090,756,1407,False,2.679,2191,bot
219669370,140018,6798,True,1.729,3554,human
210232192,8292,5503,True,5.668,3580,human
67888012,1334699,5729,True,7.401,4014,human
4244628373,5,81,False,0.01,1739,bot
944736540642762752,3,57,False,0.106,969,human
424403879,447927,465,True,16.378,3185,human
877426113789788160,0,0,False,0.081,1155,bot
1462756285,204,598,False,0.648,2640,human
28042178,18,18,False,0.925,4158,bot
323478473,5,0,False,0.632,3343,bot
2337792980,13,0,False,1.316,2381,bot
1372316628,259,325,False,1.001,2675,human
96461789,2540,2840,True,1.356,3902,human
357032926,467689,431,True,3.654,3289,human
2331239396,33,76,False,0.178,2385,human
603448326,0,0,False,0.057,2993,human
31187986,1335,1006,False,2.304,4144,human
834659354,46,61,False,2.12,2890,human
396354593,34,413,False,0.485,3223,human
62383136,48,329,False,0.034,4034,bot
20177956,1183477,93,True,0.293,4212,human
1362860816,415,129,False,4.97,2679,human
713031428833828865,317,360,False,1.944,1608,human
2863129659,59,0,False,1.006,2113,human
2874664007,134,93,False,0.576,2106,human
759948366,7321,6134,True,6.92,2925,human
69723216,762,894,False,0.834,4008,human
297526355,627,514,False,18.448,3386,human
142861396,96607,356,True,1.587,3752,human
341304406,391,333,False,6.681,3314,human
46392416,1166937,2676,True,5.308,4086,human
1962402919,1108,127,False,14.273,2500,human
867112375408889856,1083,77,False,10.621,1183,bot
23061619,2890621,2265,True,27.759,4183,human
15459455,2546,2435,False,6.906,4416,human
947183900337606657,131,410,False,0.927,962,human
880588491624779777,0,0,False,0.097,1146,bot
54781086,1203,2736,False,3.726,4060,human
2697192608,3950598,117,True,1.687,2210,human
149152923,76,277,False,1.728,3735,bot
21226678,80036,2732,True,4.77,4199,human
262137017,1222325,587,True,2.476,3452,human
879223994,4,17,False,0.863,2866,bot
68674747,892101,318,True,1.438,4011,human
332653776,15,0,False,0.021,3328,bot
831996485357166594,0,30,False,0.128,1280,bot
573826258,7,0,False,0.011,3025,bot
145220821,137569,1338,False,35.635,3745,human
157279439,124,0,False,1.509,3714,human
38528217,1212,2653,False,2.105,4121,human
292545757,1267,2284,False,2.399,3395,human
595846370,583,909,False,5.051,3001,bot
365946087,78144,0,True,0.11,3275,human
824360473327906817,255,524,False,15.132,1301,human
766670293561585665,5,11,False,0.981,1460,human
496493810,1068269,7572,False,53.49,3104,human
548922609,3097,1036,False,30.771,3054,human
296740085,285139,433,True,1.92,3388,human
3424380165,309,439,False,5.707,1830,human
3127895313,1067,2197,False,13.168,1969,human
1971578130,230,385,False,1.511,2495,human
1731454231,3184,492,True,2.595,2540,human
238544151,11,0,False,0.012,3503,bot
23323934,50,14,False,0.312,4181,human
877328768590675969,2,0,False,0.202,1155,bot
166192416,23,0,False,0.021,3689,bot
55043362,6193505,538,True,9.7,4059,human
3219645732,19462,5,False,7.168,1919,bot
25421094,6302812,0,True,0.368,4170,human
463725866,140,0,False,0.064,3139,human
719196823672344576,9,97,False,0.842,1591,bot
15197486,548844,961,True,15.016,4440,human
14673201,568,628,False,1.907,4487,human
2693260596,241,400,False,0.422,2211,bot
1278993716,16804,14415,False,22.527,2710,human
363849028,461,1468,False,0.535,3278,human
1520428381,226,188,False,1.44,2621,human
2555897181,558,1629,False,0.607,2282,bot
416802154,428,330,False,7.953,3195,human
535815539,193,341,False,2.03,3069,bot
35906940,246,0,False,4.523,4131,bot
932214169335627776,25473,36,True,24.202,1003,human
7857542,4697,1647,True,8.095,4767,human
762570140,9,0,False,1.025,2924,bot
968615329,51,408,False,0.032,2824,bot
1566827942,1007,436,False,40.513,2603,human
17032624,288,2801,False,2.421,4312,human
414705073,11,16,False,1.006,3197,bot
426501554,10012,10598,False,15.771,3183,bot
1160766902,1057478,50,True,0.088,2748,human
7595462,1131,2363,False,1.588,4779,human
2394940873,8,0,False,0.19,2346,bot
1473504722,441,523,False,1.111,2636,human
28042707,188,0,False,0.547,4158,human
373024213,1516790,338,True,4.809,3262,human
18343393,3935,4053,False,4.556,4256,bot
45344252,117,537,False,0.422,4090,human
1491330559,917778,350,True,0.742,2629,human
2302666267,1176997,11,True,1.627,2402,human
53732896,2338967,1733,True,2.187,4063,human
17294882,21,105,False,0.504,4299,human
52422182,689823,31373,False,62.058,4067,human
949132667047563264,48,522,False,2.749,957,human
2354570820,42,144,False,0.175,2371,bot
15722049,15,0,False,0.42,4397,bot
1315432010,9,69,False,1.095,2699,bot
1220011614,445,386,False,0.919,2731,human
234874463,116318,641,True,3.527,3512,human
27780703,19,13,False,0.013,4159,human
19129949,1798090,0,True,0.32,4231,bot
152561264,20,0,False,1.09,3727,human
128181887,126447,689,True,4.132,3794,human
240641671,66729,1075,True,2.383,3498,human
894341247808151553,0,0,False,0.272,1108,human
575661707,1209822,357,True,36.84,3023,human
49538700,27728,9683,True,22.171,4076,human
41412238,111,176,False,0.853,4108,human
2904024759,1396,885,False,10.049,2085,human
1954596482,92,124,False,7.438,2503,human
46130880,1501315,96,True,0.668,4087,human
16246468,6560,3193,False,2.658,4359,human
35376762,1214475,521,False,4.26,4133,human
14673628,4250,1256,False,2.269,4487,human
3291211484,23,91,False,0.066,1852,human
844097246,17,82,False,0.979,2885,bot
117696233,26,0,False,0.42,3827,bot
117171946,496,1074,False,5.857,3828,human
183756527,10138,2237,True,50.556,3644,human
15460081,5723304,36156,True,0.014,4416,human
33023734,352,761,False,6.626,4140,human
43921687,2131,2025,False,5.621,4096,human
295429897,1153200,62,True,0.029,3390,human
780050,111455,3123,True,20.826,4930,human
270001939,51,337,False,0.17,3438,human
129754903,21,24,False,0.003,3789,bot
19916572,110540,952,True,3.26,4215,bot
1704716070,130,460,False,0.817,2548,human
11265832,244659,1699,True,45.574,4628,human
1195370280,623,2134,False,0.471,2738,human
18081572,26,0,False,0.218,4267,human
18605897,304176,50,True,12.759,4244,human
784368139127648256,0,21,False,0.245,1411,bot
2173167453,3212,0,False,28.853,2476,human
1378871144,14894,6,False,5.523,2673,bot
85452649,18219551,0,True,7.383,3949,human
76801908,378,720,False,9.373,3982,human
1097590657,169,99,False,15.671,2771,bot
2992367496,41570,95,False,17.068,2035,human
924764567938273280,39,71,False,4.968,1024,human
2341463954,552,335,False,5.691,2379,human
383772562,316,208,False,9.574,3243,human
106445504,1236296,494,True,13.296,3864,bot
880797595,824,942,False,1.156,2865,human
3078612888,29,69,False,0.006,1985,human
174581658,17,0,False,0.788,3668,bot
3236685733,1829,1200,False,33.512,1902,human
3056068536,22,265,False,0.032,1996,bot
3088050110,359,0,False,0.012,1983,bot
102754247,132,184,False,0.122,3876,human
17295307,93,222,False,0.3,4299,human
410511310,914274,256,True,0.43,3203,human
523495375,893,546,False,1.198,3080,human
29091792,104223,376,True,5.762,4153,human
18868176,67,36,False,1.574,4237,human
1244391379,1619,652,False,9.011,2723,human
834894387972882432,25,15,False,0.308,1272,bot
375121883,5,9,False,0.401,3258,bot
19654634,6776,2260,True,3.508,4220,human
18606076,2473,2990,False,6.789,4244,human
984389490260299777,30,118,False,0.574,859,human
1386473484,565,495,False,4.999,2670,human
534243387,991,777,False,5.475,3071,human
727518094847959040,165,398,False,8.466,1568,human
433055813,9197,7281,False,32.818,3175,human
67889217,7,23,False,0.453,4014,bot
1144514653,239,180,False,6.359,2754,human
2190207084,20,27,False,0.005,2471,bot
254535789,1548,554,False,27.525,3468,human
74705029,1655940,214,True,1.669,3989,human
249030794,184,190,False,0.345,3480,human
263710865,2567145,102,True,1.709,3449,human
484698262,1892,239,False,1.196,3116,bot
91220131,18,27,False,0.78,3925,bot
33286321,3027,1422,False,9.306,4139,human
204204239,18,0,False,0.027,3593,bot
98560220,315,139,False,0.839,3893,human
273148125,224,169,False,2.658,3432,human
177727704,258932,573,True,3.458,3659,human
512747752,694,1195,False,4.624,3091,human
573565184,711560,263,True,2.054,3025,human
45869342,42739,1632,True,12.385,4088,human
309324061,1313,985,False,10.116,3366,human
27519274,837,2049,False,0.856,4160,human
14149932,1194418,6904,True,4.088,4540,human
631761200,23,3,False,0.82,2962,bot
1195370804,3087340,696,True,2.817,2738,human
124250423,222,323,False,0.808,3806,human
260827456,14,0,False,0.606,3455,bot
3269454156,25,74,False,1.464,1871,bot
40626514,285697,1085,True,6.027,4112,human
88074587,51172,1534,False,6.506,3938,human
531884384,176,271,False,0.453,3073,human
427288938,218853,621,True,0.929,3182,human
441444716,221,549,False,2.359,3165,bot
1012211035950874624,19,18,False,0.715,783,human
3944737160,442,1026,False,8.913,1766,human
2870733197,173,167,False,5.088,2108,human
864060016566972417,106,3066,False,5.225,1192,human
339995041,785359,263,True,1.046,3316,human
486271393,522,3851,False,10.168,3115,human
744430773520990208,80,418,False,0.124,1522,human
31451582,2939774,269,True,0.914,4143,human
313518528,243,0,False,5.439,3359,human
1869343171,31,0,False,0.077,2529,human
551545289,86,93,False,3.182,3051,human
